Day,Month,Year,Hour,Min,Sec,mode,Time,BBBV,BBBVs,style,cell0,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,Lcl,Rcl,Dcl,Leff,Reff,Deff,Openings,Islands,Path,GZiNi,HZiNi
14,4,2023,16,37,16,EXP,47.57,138,2.90,NF,79,129,98,48,23,4,0,0,0,190,0,0,168,0,0,15,15,6994,106,116
14,4,2023,16,57,2,EXP,50.79,136,2.67,NF,94,122,89,49,14,10,2,1,0,192,0,0,170,0,0,14,13,7569,102,115
14,4,2023,17,12,14,EXP,53.43,178,3.33,NF,68,127,116,51,14,5,0,0,0,225,0,0,207,0,0,11,8,7991,121,134
14,4,2023,17,17,43,EXP,47.19,135,2.86,NF,92,123,84,62,15,3,2,0,0,197,0,0,173,0,0,16,16,7432,99,101
14,4,2023,18,15,11,EXP,47.05,133,2.82,NF,75,132,102,58,10,4,0,0,0,200,0,0,175,0,0,21,16,7382,105,110
14,4,2023,18,23,57,EXP,59.02,189,3.20,NF,65,132,110,53,19,1,1,0,0,241,0,0,218,0,0,13,5,8309,125,138
14,4,2023,19,18,53,EXP,51.96,170,3.27,NF,83,121,96,58,18,5,0,0,0,206,0,0,192,0,0,9,10,7911,115,129
14,4,2023,19,22,39,EXP,52.75,166,3.14,NF,72,124,120,45,11,6,2,1,0,224,0,0,202,0,0,14,16,7772,112,127
14,4,2023,23,9,9,EXP,58.82,194,3.29,NF,57,141,120,47,11,4,1,0,0,251,0,0,227,0,0,16,11,9145,128,131
14,4,2023,23,11,36,EXP,53.70,166,3.09,NF,55,134,132,46,12,1,1,0,0,240,0,0,216,0,0,20,18,7940,115,127
14,4,2023,23,50,27,EXP,57.47,193,3.35,NF,54,149,111,46,16,4,1,0,0,246,0,0,225,0,0,14,15,8496,122,136
15,4,2023,17,14,32,EXP,55.83,183,3.27,NF,70,110,125,57,18,0,1,0,0,236,0,0,219,0,0,12,9,8177,126,134
15,4,2023,17,30,13,EXP,54.73,165,3.01,NF,71,129,108,57,12,3,1,0,0,210,0,0,191,0,0,12,13,10054,111,118
15,4,2023,17,33,3,EXP,50.11,154,3.07,NF,88,133,91,48,14,6,1,0,0,199,0,0,183,0,0,11,8,8154,105,113
15,4,2023,17,40,45,EXP,50.70,149,2.93,NF,79,115,112,51,18,5,1,0,0,210,0,0,184,0,0,15,12,7676,106,116
15,4,2023,17,48,20,EXP,45.91,149,3.24,NF,80,129,94,59,16,3,0,0,0,192,0,0,174,0,0,12,8,7046,101,107
15,4,2023,17,52,28,EXP,52.08,172,3.30,NF,68,132,113,48,18,2,0,0,0,219,0,0,203,0,0,14,11,8539,116,128
15,4,2023,17,53,55,EXP,54.53,179,3.28,NF,63,126,109,72,10,1,0,0,0,243,0,0,224,0,0,17,10,8098,120,134
15,4,2023,18,8,28,EXP,50.69,165,3.25,NF,69,137,106,46,19,3,1,0,0,226,0,0,204,0,0,16,14,7799,108,118
15,4,2023,18,13,58,EXP,51.62,176,3.40,NF,73,121,123,49,13,2,0,0,0,218,0,0,202,0,0,12,10,8086,118,122
15,4,2023,18,42,7,EXP,57.23,189,3.30,NF,69,126,109,53,20,4,0,0,0,235,0,0,218,0,0,10,7,10346,121,130
15,4,2023,19,20,50,EXP,53.27,164,3.07,NF,66,122,112,66,14,1,0,0,0,227,0,0,208,0,0,18,10,8493,126,138
15,4,2023,19,35,29,EXP,53.59,185,3.45,NF,71,120,120,53,15,2,0,0,0,228,0,0,214,0,0,10,7,7865,131,134
15,4,2023,21,5,29,EXP,49.05,150,3.05,NF,81,117,106,53,21,2,1,0,0,200,0,0,181,0,0,13,8,7729,108,116
15,4,2023,21,18,26,EXP,48.48,147,3.03,NF,87,110,95,68,17,4,0,0,0,197,0,0,176,0,0,12,10,7236,112,118
15,4,2023,21,30,0,EXP,51.11,180,3.52,NF,70,140,110,42,15,3,1,0,0,213,0,0,199,0,0,11,12,7749,115,126
16,4,2023,0,4,11,EXP,51.66,160,3.09,NF,70,116,125,60,9,1,0,0,0,221,0,0,199,0,0,14,10,7866,112,122
16,4,2023,0,5,16,EXP,59.40,179,3.01,NF,69,124,116,50,18,4,0,0,0,233,0,0,211,0,0,13,11,10003,126,133
16,4,2023,0,13,38,EXP,52.18,147,2.81,NF,86,123,95,56,19,1,1,0,0,204,0,0,183,0,0,15,13,8374,113,124
16,4,2023,0,25,13,EXP,49.24,139,2.82,NF,82,115,109,51,20,4,0,0,0,202,0,0,179,0,0,18,15,7613,110,116
16,4,2023,15,46,6,EXP,52.69,180,3.41,NF,74,116,118,58,12,2,1,0,0,226,0,0,209,0,0,12,6,8305,124,134
16,4,2023,17,29,26,EXP,56.56,205,3.62,NF,52,141,122,54,10,2,0,0,0,252,0,0,235,0,0,14,8,8318,136,141
16,4,2023,17,56,34,EXP,60.96,207,3.39,NF,59,114,129,63,15,1,0,0,0,267,0,0,246,0,0,13,9,9134,134,141
17,4,2023,14,59,8,EXP,55.48,154,2.77,NF,74,131,97,61,14,4,0,0,0,216,0,0,193,0,0,15,13,8299,106,111
17,4,2023,15,7,38,EXP,67.49,210,3.11,NF,54,138,117,50,20,2,0,0,0,268,0,0,249,0,0,14,7,10577,134,146
17,4,2023,15,30,10,EXP,53.43,155,2.90,NF,76,142,101,41,14,6,1,0,0,213,0,0,196,0,0,14,14,8379,106,114
17,4,2023,15,36,32,EXP,51.40,167,3.24,NF,71,141,103,51,12,3,0,0,0,227,0,0,204,0,0,17,7,7793,112,119
17,4,2023,16,1,47,EXP,58.86,184,3.12,NF,52,150,114,43,21,1,0,0,0,257,0,0,236,0,0,18,10,8797,128,134
17,4,2023,16,58,56,EXP,52.39,149,2.84,NF,64,146,100,53,15,3,0,0,0,211,0,0,191,0,0,16,20,7765,114,120
17,4,2023,17,48,9,EXP,52.48,154,2.93,NF,70,132,117,42,16,3,1,0,0,213,0,0,189,0,0,15,13,7663,107,118
17,4,2023,17,50,1,EXP,44.70,135,3.02,NF,84,130,96,49,19,2,1,0,0,179,0,0,157,0,0,13,15,6675,98,109
17,4,2023,18,7,3,EXP,65.59,191,2.91,NF,49,154,112,46,15,4,1,0,0,272,0,0,247,0,0,21,10,10253,130,142
17,4,2023,22,6,4,EXP,52.61,158,3.00,NF,68,132,108,53,18,1,1,0,0,224,0,0,197,0,0,18,10,7551,113,125
17,4,2023,22,13,54,EXP,50.23,148,2.94,NF,74,130,106,50,19,2,0,0,0,208,0,0,187,0,0,16,15,7213,114,121
18,4,2023,19,19,13,EXP,58.01,204,3.51,NF,59,125,122,58,13,4,0,0,0,255,0,0,242,0,0,14,7,8828,133,147
18,4,2023,19,42,21,EXP,55.47,189,3.40,NF,64,139,112,45,16,4,1,0,0,234,0,0,215,0,0,13,9,9022,118,131
18,4,2023,19,47,45,EXP,49.29,147,2.98,NF,82,127,99,57,10,6,0,0,0,201,0,0,181,0,0,16,11,7651,105,111
18,4,2023,19,50,29,EXP,53.68,187,3.48,NF,59,131,124,55,9,3,0,0,0,229,0,0,216,0,0,11,14,8366,125,135
18,4,2023,19,57,58,EXP,54.98,164,2.98,NF,75,115,120,52,17,1,1,0,0,220,0,0,197,0,0,14,13,8458,113,125
18,4,2023,20,27,42,EXP,66.13,217,3.28,NF,59,141,99,59,19,3,1,0,0,279,0,0,255,0,0,14,3,9847,135,147
18,4,2023,20,36,23,EXP,46.67,127,2.72,NF,87,128,97,51,14,3,1,0,0,183,0,0,162,0,0,12,19,7127,104,111
18,4,2023,22,28,44,EXP,55.90,162,2.89,NF,69,140,98,56,14,3,1,0,0,219,0,0,197,0,0,14,12,8640,116,126
19,4,2023,20,51,19,EXP,58.21,200,3.43,NF,69,124,124,48,16,0,0,0,0,251,0,0,229,0,0,12,7,8706,129,138
19,4,2023,21,55,49,EXP,56.33,173,3.07,NF,73,116,121,54,15,2,0,0,0,229,0,0,208,0,0,15,9,7866,113,123
19,4,2023,22,32,34,EXP,48.19,137,2.84,NF,80,135,88,59,16,3,0,0,0,182,0,0,166,0,0,13,18,7639,103,111
19,4,2023,22,54,0,EXP,58.49,182,3.11,NF,66,123,114,56,15,7,0,0,0,242,0,0,223,0,0,16,7,8991,128,134
20,4,2023,19,28,11,EXP,58.39,185,3.16,NF,62,131,116,57,10,5,0,0,0,256,0,0,232,0,0,18,9,8580,121,134
20,4,2023,20,18,31,EXP,60.42,201,3.32,NF,63,127,118,46,24,3,0,0,0,243,0,0,226,0,0,11,9,9458,130,143
20,4,2023,23,2,24,EXP,64.62,196,3.03,NF,62,139,107,48,21,4,0,0,0,245,0,0,224,0,0,13,9,9931,127,139
20,4,2023,23,7,31,EXP,60.42,181,2.99,NF,62,136,110,53,17,3,0,0,0,253,0,0,226,0,0,16,9,8727,117,127
20,4,2023,23,24,28,EXP,46.73,143,3.06,NF,78,133,101,49,14,4,1,1,0,195,0,0,176,0,0,16,13,7304,102,110
20,4,2023,23,27,1,EXP,62.11,191,3.07,NF,57,124,134,52,13,1,0,0,0,256,0,0,232,0,0,17,9,9241,127,141
21,4,2023,0,0,55,EXP,55.26,199,3.60,NF,61,141,103,60,14,2,0,0,0,241,0,0,225,0,0,10,6,8539,128,136
21,4,2023,0,17,32,EXP,61.48,209,3.39,NF,56,134,118,54,18,1,0,0,0,267,0,0,243,0,0,14,5,8469,132,149
21,4,2023,0,20,5,EXP,44.88,142,3.16,NF,84,122,104,45,22,2,2,0,0,184,0,0,168,0,0,12,14,7487,102,111
22,4,2023,1,13,0,EXP,59.71,204,3.41,NF,52,149,111,49,17,3,0,0,0,251,0,0,234,0,0,15,9,9231,132,141
22,4,2023,1,21,36,EXP,49.07,139,2.83,NF,76,117,119,45,20,4,0,0,0,192,0,0,173,0,0,15,15,7318,109,114
22,4,2023,1,27,25,EXP,53.73,177,3.29,NF,68,126,120,52,12,3,0,0,0,229,0,0,213,0,0,15,9,8542,120,126
22,4,2023,1,36,22,EXP,59.52,199,3.34,NF,63,133,111,56,11,6,1,0,0,253,0,0,232,0,0,14,13,8921,130,133
22,4,2023,16,13,21,EXP,57.93,159,2.74,NF,67,126,118,52,15,3,0,0,0,229,0,0,204,0,0,18,16,8110,121,129
22,4,2023,16,24,4,EXP,60.03,194,3.23,NF,67,125,113,57,17,2,0,0,0,250,0,0,230,0,0,13,10,8311,128,138
22,4,2023,16,53,27,EXP,58.57,189,3.22,NF,74,135,91,55,23,1,2,0,0,235,0,0,215,0,0,10,5,8841,124,136
22,4,2023,16,55,50,EXP,59.14,183,3.09,NF,60,146,103,56,12,3,1,0,0,244,0,0,224,0,0,17,11,9444,121,127
22,4,2023,17,22,6,EXP,55.95,180,3.21,NF,71,124,108,62,15,1,0,0,0,229,0,0,210,0,0,12,9,7982,122,130
22,4,2023,17,26,3,EXP,62.71,183,2.91,NF,54,157,107,46,16,1,0,0,0,265,0,0,240,0,0,19,11,9469,125,130
22,4,2023,17,38,21,EXP,58.18,191,3.28,NF,61,137,104,56,21,2,0,0,0,255,0,0,232,0,0,14,9,8324,124,138
22,4,2023,18,38,52,EXP,56.62,155,2.73,NF,76,128,104,48,21,4,0,0,0,220,0,0,197,0,0,17,14,8271,112,122
22,4,2023,18,47,30,EXP,53.51,174,3.25,NF,62,148,108,46,11,5,1,0,0,240,0,0,215,0,0,15,8,7882,120,123
22,4,2023,19,22,51,EXP,52.84,173,3.27,NF,70,137,95,54,22,3,0,0,0,223,0,0,201,0,0,13,12,7946,106,117
22,4,2023,19,30,51,EXP,56.35,181,3.21,NF,63,144,111,41,18,3,1,0,0,232,0,0,213,0,0,14,9,8146,121,133
22,4,2023,19,35,8,EXP,52.96,165,3.11,NF,67,130,117,51,15,1,0,0,0,227,0,0,204,0,0,17,11,7707,107,116
22,4,2023,19,40,13,EXP,43.00,148,3.44,NF,80,134,95,54,17,1,0,0,0,193,0,0,177,0,0,12,15,6954,107,114
22,4,2023,20,8,46,EXP,50.05,178,3.55,NF,71,130,109,53,15,3,0,0,0,227,0,0,207,0,0,12,9,7625,118,124
22,4,2023,22,15,19,EXP,56.17,185,3.29,NF,68,156,95,44,15,3,0,0,0,227,0,0,212,0,0,11,10,8403,125,133
23,4,2023,3,36,50,EXP,54.16,166,3.06,NF,72,124,114,50,16,5,0,0,0,228,0,0,209,0,0,14,12,7429,116,124
23,4,2023,3,49,18,EXP,63.04,219,3.47,NF,53,139,123,54,8,4,0,0,0,267,0,0,248,0,0,11,6,9503,129,139
23,4,2023,4,5,35,EXP,54.99,181,3.29,NF,56,141,127,43,11,2,1,0,0,239,0,0,217,0,0,16,15,8109,121,130
23,4,2023,4,11,4,EXP,52.15,167,3.20,NF,68,127,109,57,16,3,1,0,0,218,0,0,204,0,0,14,15,7399,122,128
23,4,2023,18,54,30,EXP,49.64,142,2.86,NF,72,132,107,50,17,3,0,0,0,207,0,0,182,0,0,15,19,8046,102,111
23,4,2023,19,8,59,EXP,50.66,141,2.78,NF,84,120,106,50,19,2,0,0,0,215,0,0,185,0,0,16,12,7885,108,115
23,4,2023,19,12,41,EXP,55.32,174,3.14,NF,70,129,115,47,17,3,0,0,0,220,0,0,202,0,0,11,10,8516,117,125
23,4,2023,19,15,14,EXP,57.07,162,2.83,NF,66,144,104,50,10,7,0,0,0,241,0,0,213,0,0,19,17,8713,113,118
23,4,2023,19,16,34,EXP,49.02,151,3.08,NF,74,133,96,53,21,4,0,0,0,208,0,0,190,0,0,16,14,7512,110,115
23,4,2023,19,21,15,EXP,60.68,200,3.29,NF,52,143,116,53,13,3,1,0,0,259,0,0,236,0,0,15,11,8936,132,138
23,4,2023,22,33,47,EXP,61.25,184,3.00,NF,65,140,106,48,17,5,0,0,0,246,0,0,225,0,0,15,11,9048,128,139
23,4,2023,22,46,49,EXP,56.12,191,3.40,NF,67,146,103,47,12,6,0,0,0,247,0,0,223,0,0,11,10,8329,125,131
24,4,2023,1,11,20,EXP,54.52,174,3.19,NF,65,137,108,47,19,3,2,0,0,240,0,0,217,0,0,16,13,8429,111,118
24,4,2023,1,21,25,EXP,50.36,143,2.83,NF,82,122,101,54,16,6,0,0,0,215,0,0,189,0,0,17,13,7382,113,120
24,4,2023,19,39,44,EXP,54.26,181,3.33,NF,62,137,109,54,18,1,0,0,0,230,0,0,215,0,0,14,10,7825,126,135
24,4,2023,20,0,3,EXP,50.52,174,3.44,NF,68,145,99,53,9,6,1,0,0,225,0,0,208,0,0,15,9,7522,124,128
24,4,2023,20,7,9,EXP,51.94,155,2.98,NF,64,150,111,38,14,4,0,0,0,225,0,0,202,0,0,20,13,8347,109,112
24,4,2023,20,12,44,EXP,52.54,148,2.81,NF,72,122,118,48,18,3,0,0,0,219,0,0,193,0,0,18,16,8099,109,118
24,4,2023,20,16,16,EXP,52.86,168,3.17,NF,72,129,109,50,18,3,0,0,0,227,0,0,205,0,0,12,6,7896,114,124
24,4,2023,20,42,23,EXP,46.94,165,3.51,NF,75,124,111,56,13,2,0,0,0,219,0,0,200,0,0,16,15,7333,113,118
24,4,2023,23,11,34,EXP,58.52,180,3.07,NF,60,136,113,62,8,2,0,0,0,253,0,0,228,0,0,17,13,8850,121,123
24,4,2023,23,13,48,EXP,59.61,198,3.32,NF,63,133,118,50,14,3,0,0,0,255,0,0,232,0,0,14,8,8887,134,148
24,4,2023,23,16,2,EXP,53.85,166,3.08,NF,71,139,86,61,17,6,1,0,0,223,0,0,203,0,0,15,13,7946,115,129
24,4,2023,23,21,8,EXP,51.67,169,3.27,NF,69,139,99,53,17,4,0,0,0,213,0,0,195,0,0,13,9,7601,121,128
24,4,2023,23,26,52,EXP,58.21,193,3.31,NF,54,124,136,56,10,0,1,0,0,261,0,0,233,0,0,16,9,8355,134,143
24,4,2023,23,28,41,EXP,55.19,206,3.73,NF,63,116,142,47,10,3,0,0,0,246,0,0,232,0,0,11,6,8123,124,138
25,4,2023,21,33,26,EXP,61.49,191,3.10,NF,61,132,121,51,12,4,0,0,0,264,0,0,232,0,0,17,10,9514,119,132
25,4,2023,21,48,0,EXP,54.74,186,3.39,NF,68,137,104,49,17,4,2,0,0,237,0,0,217,0,0,11,9,8097,126,136
25,4,2023,21,58,57,EXP,59.64,200,3.35,NF,56,144,110,57,12,2,0,0,0,261,0,0,241,0,0,15,7,9213,126,140
25,4,2023,22,0,29,EXP,61.98,175,2.82,NF,77,125,108,50,15,6,0,0,0,228,0,0,202,0,0,14,7,10111,121,131
25,4,2023,22,20,44,EXP,50.88,167,3.28,NF,66,135,122,43,9,6,0,0,0,229,0,0,206,0,0,15,12,7641,115,124
25,4,2023,23,2,52,EXP,46.99,132,2.80,NF,83,127,95,52,20,3,1,0,0,190,0,0,173,0,0,16,17,7338,105,110
26,4,2023,21,49,30,EXP,61.63,196,3.18,NF,65,138,102,57,15,4,0,0,0,250,0,0,224,0,0,12,8,9865,125,133
26,4,2023,22,2,19,EXP,48.84,129,2.64,NF,84,133,86,54,16,8,0,0,0,193,0,0,170,0,0,16,18,8016,98,108
26,4,2023,22,11,25,EXP,52.52,173,3.29,NF,65,138,100,50,26,2,0,0,0,227,0,0,207,0,0,14,10,7689,124,133
26,4,2023,22,16,57,EXP,52.19,171,3.27,NF,74,119,121,47,18,1,1,0,0,219,0,0,199,0,0,12,10,8171,119,127
26,4,2023,22,21,38,EXP,57.28,198,3.45,NF,69,126,111,59,11,5,0,0,0,248,0,0,225,0,0,10,12,8732,128,143
26,4,2023,22,54,7,EXP,46.56,133,2.85,NF,80,140,92,46,19,3,1,0,0,192,0,0,170,0,0,16,22,7212,101,107
26,4,2023,22,56,31,EXP,54.48,185,3.39,NF,64,143,110,45,17,2,0,0,0,234,0,0,218,0,0,13,11,8103,116,125
26,4,2023,23,1,32,EXP,50.64,166,3.27,NF,68,137,110,52,11,1,1,1,0,225,0,0,199,0,0,14,12,7498,107,119
26,4,2023,23,12,53,EXP,55.67,177,3.17,NF,60,137,113,53,14,4,0,0,0,241,0,0,215,0,0,14,9,8861,128,130
26,4,2023,23,14,20,EXP,46.86,139,2.96,NF,86,127,100,51,13,3,1,0,0,192,0,0,171,0,0,12,10,7074,95,107
26,4,2023,23,33,15,EXP,55.05,175,3.17,NF,66,139,110,46,16,4,0,0,0,232,0,0,210,0,0,12,12,7932,123,129
26,4,2023,23,38,59,EXP,53.22,158,2.96,NF,84,113,109,47,19,9,0,0,0,204,0,0,193,0,0,15,10,8047,114,124
26,4,2023,23,43,29,EXP,62.43,220,3.52,NF,55,147,107,58,11,3,0,0,0,272,0,0,256,0,0,13,7,9452,127,144
26,4,2023,23,46,51,EXP,55.61,180,3.23,NF,72,122,122,45,16,3,1,0,0,234,0,0,213,0,0,14,9,8971,119,133
27,4,2023,20,19,18,EXP,50.82,158,3.10,NF,75,140,99,50,14,3,0,0,0,224,0,0,197,0,0,15,12,7681,107,113
27,4,2023,20,55,14,EXP,44.87,137,3.05,NF,93,126,88,49,20,3,2,0,0,180,0,0,162,0,0,10,14,6922,99,103
27,4,2023,21,11,1,EXP,52.58,170,3.23,NF,69,118,121,54,16,3,0,0,0,231,0,0,211,0,0,17,5,8824,120,125
27,4,2023,21,24,3,EXP,58.38,196,3.35,NF,51,142,114,58,15,1,0,0,0,259,0,0,238,0,0,15,7,7933,129,139
27,4,2023,21,34,25,EXP,51.43,166,3.22,NF,70,136,116,38,14,7,0,0,0,232,0,0,204,0,0,15,10,7032,107,120
27,4,2023,21,37,9,EXP,56.35,182,3.22,NF,70,99,140,57,11,4,0,0,0,237,0,0,216,0,0,13,10,8800,127,136
27,4,2023,21,39,28,EXP,55.04,166,3.01,NF,92,116,97,47,23,4,2,0,0,209,0,0,191,0,0,11,10,8957,113,126
28,4,2023,0,4,24,EXP,56.76,193,3.40,NF,52,143,114,52,17,3,0,0,0,247,0,0,232,0,0,14,9,8277,123,135
28,4,2023,0,26,5,EXP,50.72,161,3.17,NF,80,113,103,61,21,3,0,0,0,210,0,0,191,0,0,12,13,7662,117,126
29,4,2023,17,34,52,EXP,52.07,171,3.28,NF,75,118,115,51,20,2,0,0,0,210,0,0,195,0,0,10,8,7825,117,132
29,4,2023,17,50,32,EXP,57.25,178,3.10,NF,77,115,109,63,15,1,1,0,0,237,0,0,209,0,0,13,11,8380,124,139
29,4,2023,18,28,53,EXP,53.35,190,3.56,NF,71,130,114,51,14,1,0,0,0,225,0,0,210,0,0,8,3,8004,118,129
29,4,2023,18,42,34,EXP,56.42,181,3.20,NF,65,127,111,65,12,1,0,0,0,233,0,0,213,0,0,16,6,8611,117,127
29,4,2023,18,48,6,EXP,57.99,208,3.58,NF,65,121,112,64,16,3,0,0,0,249,0,0,231,0,0,11,9,8433,128,148
29,4,2023,18,52,24,EXP,55.92,160,2.86,NF,76,131,103,57,11,3,0,0,0,222,0,0,197,0,0,14,10,8255,108,118
29,4,2023,19,13,37,EXP,59.57,198,3.32,NF,54,141,127,39,15,5,0,0,0,264,0,0,242,0,0,16,11,8725,136,142
29,4,2023,19,15,53,EXP,56.36,167,2.96,NF,64,129,109,62,15,2,0,0,0,244,0,0,216,0,0,18,14,8094,119,123
29,4,2023,19,22,21,EXP,51.23,170,3.31,NF,67,131,118,48,15,2,0,0,0,218,0,0,198,0,0,12,8,8094,119,129
29,4,2023,19,26,55,EXP,49.97,183,3.66,NF,71,116,126,55,11,2,0,0,0,217,0,0,207,0,0,9,10,7514,117,131
30,4,2023,0,9,26,EXP,59.49,184,3.09,NF,59,155,96,53,12,6,0,0,0,241,0,0,216,0,0,16,9,7738,119,124
30,4,2023,1,50,29,EXP,59.85,174,2.90,NF,72,117,122,50,18,2,0,0,0,235,0,0,213,0,0,17,9,8746,120,130
30,4,2023,1,59,33,EXP,51.65,141,2.72,NF,76,135,93,58,15,3,1,0,0,203,0,0,182,0,0,12,14,7940,100,112
30,4,2023,2,9,29,EXP,60.15,195,3.24,NF,73,113,120,56,16,3,0,0,0,239,0,0,223,0,0,14,3,8683,123,135
30,4,2023,17,49,21,EXP,58.28,192,3.29,NF,56,136,113,53,22,1,0,0,0,246,0,0,227,0,0,14,7,8588,135,144
30,4,2023,18,13,25,EXP,58.32,202,3.46,NF,63,140,104,52,18,4,0,0,0,232,0,0,222,0,0,9,6,8599,125,131
30,4,2023,18,25,2,EXP,51.81,157,3.03,NF,74,111,128,52,13,1,2,0,0,221,0,0,200,0,0,16,11,7883,112,118
30,4,2023,18,45,9,EXP,57.35,176,3.06,NF,75,128,98,59,17,4,0,0,0,224,0,0,208,0,0,13,11,8649,117,135
30,4,2023,18,56,24,EXP,47.89,162,3.38,NF,85,119,97,58,18,3,1,0,0,202,0,0,185,0,0,10,9,7352,111,119
30,4,2023,19,7,41,EXP,55.66,161,2.89,NF,67,138,104,55,14,2,1,0,0,228,0,0,204,0,0,18,10,8448,117,123
30,4,2023,19,46,36,EXP,53.95,189,3.50,NF,68,126,114,51,18,4,0,0,0,234,0,0,221,0,0,13,6,8861,131,148
30,4,2023,20,24,33,EXP,60.09,197,3.27,NF,61,160,96,39,21,4,0,0,0,247,0,0,230,0,0,13,11,9582,120,129
1,5,2023,0,33,59,EXP,61.32,172,2.80,NF,55,148,110,47,20,0,1,0,0,250,0,0,224,0,0,21,14,9269,125,132
1,5,2023,1,8,57,EXP,49.75,168,3.37,NF,79,128,105,50,14,5,0,0,0,209,0,0,192,0,0,11,7,7255,107,119
1,5,2023,16,25,41,EXP,51.12,146,2.85,NF,87,115,112,54,7,4,2,0,0,198,0,0,178,0,0,13,17,7996,102,109
1,5,2023,17,4,47,EXP,54.08,175,3.23,NF,73,126,113,53,16,0,0,0,0,232,0,0,212,0,0,14,8,8349,113,123
1,5,2023,17,7,14,EXP,53.24,170,3.19,NF,66,123,120,55,12,5,0,0,0,229,0,0,206,0,0,17,11,7736,129,131
2,5,2023,1,22,42,EXP,64.86,248,3.82,NF,44,147,119,62,9,0,0,0,0,285,0,0,272,0,0,8,2,9424,147,162
2,5,2023,19,27,55,EXP,57.76,178,3.08,NF,63,143,108,39,25,3,0,0,0,241,0,0,218,0,0,16,14,7900,119,128
2,5,2023,19,45,39,EXP,55.73,189,3.39,NF,60,131,119,56,13,2,0,0,0,236,0,0,218,0,0,14,12,8425,122,132
2,5,2023,19,59,32,EXP,52.69,169,3.20,NF,68,142,102,45,19,5,0,0,0,224,0,0,202,0,0,13,12,8059,123,124
2,5,2023,20,8,30,EXP,57.35,167,2.91,NF,71,123,106,64,14,1,1,1,0,227,0,0,203,0,0,18,16,8719,117,125
2,5,2023,20,27,25,EXP,55.89,178,3.18,NF,66,146,92,59,15,3,0,0,0,231,0,0,212,0,0,14,14,8275,123,134
2,5,2023,20,49,8,EXP,53.92,170,3.15,NF,67,145,95,53,17,4,0,0,0,220,0,0,203,0,0,11,9,8083,119,132
2,5,2023,23,52,45,EXP,45.71,142,3.10,NF,86,124,100,47,19,4,1,0,0,191,0,0,171,0,0,13,10,6783,108,120
3,5,2023,0,24,43,EXP,53.38,166,3.10,NF,67,118,126,56,11,3,0,0,0,220,0,0,201,0,0,15,13,8480,116,124
5,5,2023,18,42,42,EXP,65.59,216,3.29,NF,53,135,128,49,15,0,1,0,0,262,0,0,243,0,0,12,10,10121,136,150
5,5,2023,18,53,32,EXP,61.08,220,3.60,NF,50,140,116,64,9,2,0,0,0,270,0,0,247,0,0,12,10,9479,135,140
5,5,2023,19,24,4,EXP,56.14,174,3.09,NF,65,134,116,52,13,1,0,0,0,251,0,0,222,0,0,19,9,8045,113,124
5,5,2023,19,38,40,EXP,51.54,158,3.06,NF,77,122,117,47,13,4,1,0,0,210,0,0,189,0,0,15,10,8233,119,128
5,5,2023,21,31,13,EXP,52.81,149,2.82,NF,79,149,85,43,19,3,3,0,0,200,0,0,182,0,0,13,13,8098,104,110
5,5,2023,21,52,8,EXP,57.20,183,3.19,NF,60,137,114,56,12,2,0,0,0,246,0,0,219,0,0,18,12,8600,130,138
5,5,2023,22,11,57,EXP,59.59,199,3.33,NF,63,125,109,64,19,1,0,0,0,248,0,0,228,0,0,12,7,9149,126,143
5,5,2023,22,31,14,EXP,49.04,152,3.09,NF,80,124,113,45,15,4,0,0,0,204,0,0,183,0,0,13,14,6884,105,118
5,5,2023,22,37,53,EXP,53.02,154,2.90,NF,76,127,108,48,20,1,1,0,0,212,0,0,191,0,0,16,12,7713,115,120
5,5,2023,22,51,55,EXP,57.29,186,3.24,NF,69,122,114,54,15,7,0,0,0,239,0,0,217,0,0,13,9,8461,120,143
5,5,2023,22,58,17,EXP,63.71,208,3.26,NF,52,130,126,56,13,4,0,0,0,269,0,0,248,0,0,16,12,9051,128,138
5,5,2023,23,2,11,EXP,50.02,161,3.21,NF,91,110,103,50,21,6,0,0,0,204,0,0,188,0,0,12,10,7372,107,119
6,5,2023,0,13,7,EXP,59.13,207,3.50,NF,56,139,124,50,11,1,0,0,0,250,0,0,235,0,0,11,7,9188,134,142
6,5,2023,0,27,26,EXP,55.86,196,3.50,NF,61,127,131,45,14,3,0,0,0,236,0,0,220,0,0,9,10,8468,118,134
6,5,2023,0,49,35,EXP,53.21,145,2.72,NF,77,131,114,36,14,8,1,0,0,207,0,0,186,0,0,14,10,7156,107,113
6,5,2023,0,54,31,EXP,56.77,187,3.29,NF,58,144,110,51,15,3,0,0,0,237,0,0,220,0,0,16,8,8255,118,131
6,5,2023,1,16,44,EXP,48.77,145,2.97,NF,87,126,80,53,31,4,0,0,0,192,0,0,175,0,0,14,15,7324,112,123
6,5,2023,1,36,9,EXP,56.45,197,3.48,NF,60,147,113,43,15,2,0,1,0,238,0,0,219,0,0,11,12,8348,120,131
6,5,2023,1,43,19,EXP,58.79,186,3.16,NF,63,141,110,51,15,1,0,0,0,246,0,0,225,0,0,15,11,8446,117,135
6,5,2023,1,53,15,EXP,55.36,151,2.72,NF,85,122,101,46,18,8,1,0,0,219,0,0,194,0,0,16,13,7954,111,115
